Time, Sample
2022-09-17T13:58:49.094542Z, 5655
2022-09-17T13:58:49.119542Z, 6820
2022-09-17T13:58:49.144542Z, 4939
2022-09-17T13:58:49.169542Z, 6017
2022-09-17T13:58:49.194542Z, 6520
2022-09-17T13:58:49.219542Z, 5073
2022-09-17T13:58:49.244542Z, 7264
2022-09-17T13:58:49.269542Z, 5539
2022-09-17T13:58:49.294542Z, 4884
2022-09-17T13:58:49.319542Z, 7667
2022-09-17T13:58:49.344542Z, 6603
2022-09-17T13:58:49.369542Z, 6654
2022-09-17T13:58:49.394542Z, 6491
2022-09-17T13:58:49.419542Z, 6378
2022-09-17T13:58:49.444542Z, 6922
2022-09-17T13:58:49.469542Z, 6111
2022-09-17T13:58:49.494542Z, 6938
2022-09-17T13:58:49.519542Z, 5955
2022-09-17T13:58:49.544542Z, 6768
2022-09-17T13:58:49.569542Z, 8051
2022-09-17T13:58:49.594542Z, 5453
2022-09-17T13:58:49.619542Z, 7203
2022-09-17T13:58:49.644542Z, 8003
2022-09-17T13:58:49.669542Z, 6302
2022-09-17T13:58:49.694542Z, 7869
2022-09-17T13:58:49.719542Z, 7366
2022-09-17T13:58:49.744542Z, 6693
2022-09-17T13:58:49.769542Z, 7725
2022-09-17T13:58:49.794542Z, 7626
2022-09-17T13:58:49.819542Z, 7719
2022-09-17T13:58:49.844542Z, 6912
2022-09-17T13:58:49.869542Z, 7062
2022-09-17T13:58:49.894542Z, 9192
2022-09-17T13:58:49.919542Z, 8374
2022-09-17T13:58:49.944542Z, 8143
2022-09-17T13:58:49.969542Z, 9984
2022-09-17T13:58:49.994542Z, 8984
2022-09-17T13:58:50.019542Z, 8590
2022-09-17T13:58:50.044542Z, 9401
2022-09-17T13:58:50.069542Z, 9694
2022-09-17T13:58:50.094542Z, 9823
2022-09-17T13:58:50.119542Z, 10325
2022-09-17T13:58:50.144542Z, 10788
2022-09-17T13:58:50.169542Z, 9488
2022-09-17T13:58:50.194542Z, 10553
2022-09-17T13:58:50.219542Z, 10923
2022-09-17T13:58:50.244542Z, 9986
2022-09-17T13:58:50.269542Z, 11977
2022-09-17T13:58:50.294542Z, 10697
2022-09-17T13:58:50.319542Z, 10595
2022-09-17T13:58:50.344542Z, 13020
2022-09-17T13:58:50.369542Z, 10378
2022-09-17T13:58:50.394542Z, 10619
2022-09-17T13:58:50.419542Z, 12835
2022-09-17T13:58:50.444542Z, 12195
2022-09-17T13:58:50.469542Z, 12501
2022-09-17T13:58:50.494542Z, 11453
2022-09-17T13:58:50.519542Z, 11598
2022-09-17T13:58:50.544542Z, 11911
2022-09-17T13:58:50.569542Z, 11197
2022-09-17T13:58:50.594542Z, 12679
2022-09-17T13:58:50.619542Z, 11794
2022-09-17T13:58:50.644542Z, 11187
2022-09-17T13:58:50.669542Z, 12465
2022-09-17T13:58:50.694542Z, 11493
2022-09-17T13:58:50.719542Z, 11674
2022-09-17T13:58:50.744542Z, 10996
2022-09-17T13:58:50.769542Z, 9972
2022-09-17T13:58:50.794542Z, 11566
2022-09-17T13:58:50.819542Z, 10280
2022-09-17T13:58:50.844542Z, 11564
2022-09-17T13:58:50.869542Z, 12299
2022-09-17T13:58:50.894542Z, 8114
2022-09-17T13:58:50.919542Z, 10261
2022-09-17T13:58:50.944542Z, 11171
2022-09-17T13:58:50.969542Z, 10054
2022-09-17T13:58:50.994542Z, 11231
2022-09-17T13:58:51.019542Z, 9007
2022-09-17T13:58:51.044542Z, 9971
2022-09-17T13:58:51.069542Z, 11052
2022-09-17T13:58:51.094542Z, 10048
2022-09-17T13:58:51.119542Z, 10953
2022-09-17T13:58:51.144542Z, 9345
2022-09-17T13:58:51.169542Z, 9866
2022-09-17T13:58:51.194542Z, 11694
2022-09-17T13:58:51.219542Z, 9060
2022-09-17T13:58:51.244542Z, 9439
2022-09-17T13:58:51.269542Z, 10668
2022-09-17T13:58:51.294542Z, 9897
2022-09-17T13:58:51.319542Z, 10909
2022-09-17T13:58:51.344542Z, 9901
2022-09-17T13:58:51.369542Z, 10448
2022-09-17T13:58:51.394542Z, 10745
2022-09-17T13:58:51.419542Z, 10118
2022-09-17T13:58:51.444542Z, 11709
2022-09-17T13:58:51.469542Z, 9183
2022-09-17T13:58:51.494542Z, 11022
2022-09-17T13:58:51.519542Z, 12566
2022-09-17T13:58:51.544542Z, 8971
2022-09-17T13:58:51.569542Z, 11721
2022-09-17T13:58:51.594542Z, 11514
2022-09-17T13:58:51.619542Z, 10721
2022-09-17T13:58:51.644542Z, 12103
2022-09-17T13:58:51.669542Z, 10288
2022-09-17T13:58:51.694542Z, 12539
2022-09-17T13:58:51.719542Z, 12799
2022-09-17T13:58:51.744542Z, 11224
2022-09-17T13:58:51.769542Z, 13284
2022-09-17T13:58:51.794542Z, 13030
2022-09-17T13:58:51.819542Z, 13165
2022-09-17T13:58:51.844542Z, 14173
2022-09-17T13:58:51.869542Z, 13310
2022-09-17T13:58:51.894542Z, 14336
2022-09-17T13:58:51.919542Z, 14994
2022-09-17T13:58:51.944542Z, 14740
2022-09-17T13:58:51.969542Z, 14769
2022-09-17T13:58:51.994542Z, 13999
2022-09-17T13:58:52.019542Z, 15399
2022-09-17T13:58:52.044542Z, 14917
2022-09-17T13:58:52.069542Z, 14476
2022-09-17T13:58:52.094542Z, 15528
2022-09-17T13:58:52.119542Z, 13032
2022-09-17T13:58:52.144542Z, 14687
2022-09-17T13:58:52.169542Z, 15639
2022-09-17T13:58:52.194542Z, 13105
2022-09-17T13:58:52.219542Z, 15559
2022-09-17T13:58:52.244542Z, 15462
2022-09-17T13:58:52.269542Z, 14495
2022-09-17T13:58:52.294542Z, 15962
2022-09-17T13:58:52.319542Z, 14960
2022-09-17T13:58:52.344542Z, 16404
2022-09-17T13:58:52.369542Z, 17131
2022-09-17T13:58:52.394542Z, 15476
2022-09-17T13:58:52.419542Z, 15656
2022-09-17T13:58:52.444542Z, 15269
2022-09-17T13:58:52.469542Z, 16574
2022-09-17T13:58:52.494542Z, 16240
2022-09-17T13:58:52.519542Z, 14518
2022-09-17T13:58:52.544542Z, 15990
2022-09-17T13:58:52.569542Z, 14860
2022-09-17T13:58:52.594542Z, 14463
2022-09-17T13:58:52.619542Z, 15395
2022-09-17T13:58:52.644542Z, 14900
2022-09-17T13:58:52.669542Z, 16374
2022-09-17T13:58:52.694542Z, 15219
2022-09-17T13:58:52.719542Z, 14931
2022-09-17T13:58:52.744542Z, 16807
2022-09-17T13:58:52.769542Z, 14957
2022-09-17T13:58:52.794542Z, 17211
2022-09-17T13:58:52.819542Z, 18136
2022-09-17T13:58:52.844542Z, 15368
2022-09-17T13:58:52.869542Z, 18096
2022-09-17T13:58:52.894542Z, 16714
2022-09-17T13:58:52.919542Z, 15983
2022-09-17T13:58:52.944542Z, 18980
2022-09-17T13:58:52.969542Z, 16105
2022-09-17T13:58:52.994542Z, 16213
2022-09-17T13:58:53.019542Z, 18838
2022-09-17T13:58:53.044542Z, 17480
2022-09-17T13:58:53.069542Z, 17163
2022-09-17T13:58:53.094542Z, 17814
2022-09-17T13:58:53.119542Z, 18046
2022-09-17T13:58:53.144542Z, 18868
2022-09-17T13:58:53.169542Z, 19139
2022-09-17T13:58:53.194542Z, 19213
2022-09-17T13:58:53.219542Z, 18332
2022-09-17T13:58:53.244542Z, 19309
2022-09-17T13:58:53.269542Z, 20487
2022-09-17T13:58:53.294542Z, 19145
2022-09-17T13:58:53.319542Z, 20601
2022-09-17T13:58:53.344542Z, 20098
2022-09-17T13:58:53.369542Z, 19399
2022-09-17T13:58:53.394542Z, 21839
2022-09-17T13:58:53.419542Z, 20773
2022-09-17T13:58:53.444542Z, 21005
2022-09-17T13:58:53.469542Z, 22169
2022-09-17T13:58:53.494542Z, 20534
2022-09-17T13:58:53.519542Z, 22034
2022-09-17T13:58:53.544542Z, 23237
2022-09-17T13:58:53.569542Z, 21822
2022-09-17T13:58:53.594542Z, 22428
2022-09-17T13:58:53.619542Z, 22486
2022-09-17T13:58:53.644542Z, 23362
2022-09-17T13:58:53.669542Z, 24332
2022-09-17T13:58:53.694542Z, 22013
2022-09-17T13:58:53.719542Z, 22124
2022-09-17T13:58:53.744542Z, 23676
2022-09-17T13:58:53.769542Z, 24436
2022-09-17T13:58:53.794542Z, 24229
2022-09-17T13:58:53.819542Z, 22957
2022-09-17T13:58:53.844542Z, 24210
2022-09-17T13:58:53.869542Z, 24094
2022-09-17T13:58:53.894542Z, 24104
2022-09-17T13:58:53.919542Z, 25082
2022-09-17T13:58:53.944542Z, 23752
2022-09-17T13:58:53.969542Z, 24864
2022-09-17T13:58:53.994542Z, 25035
2022-09-17T13:58:54.019542Z, 24106
2022-09-17T13:58:54.044542Z, 24658
2022-09-17T13:58:54.069542Z, 24460
2022-09-17T13:58:54.094542Z, 25721
2022-09-17T13:58:54.119542Z, 26112
2022-09-17T13:58:54.144542Z, 25583
2022-09-17T13:58:54.169542Z, 25540
2022-09-17T13:58:54.194542Z, 24285
2022-09-17T13:58:54.219542Z, 24387
2022-09-17T13:58:54.244542Z, 26274
2022-09-17T13:58:54.269542Z, 26060
2022-09-17T13:58:54.294542Z, 25478
2022-09-17T13:58:54.319542Z, 24910
2022-09-17T13:58:54.344542Z, 24490
2022-09-17T13:58:54.369542Z, 26873
2022-09-17T13:58:54.394542Z, 26321
2022-09-17T13:58:54.419542Z, 24845
2022-09-17T13:58:54.444542Z, 24914
2022-09-17T13:58:54.469542Z, 25340
2022-09-17T13:58:54.494542Z, 26643
2022-09-17T13:58:54.519542Z, 24547
2022-09-17T13:58:54.544542Z, 24024
2022-09-17T13:58:54.569542Z, 25456
2022-09-17T13:58:54.594542Z, 25218
2022-09-17T13:58:54.619542Z, 25663
2022-09-17T13:58:54.644542Z, 25030
2022-09-17T13:58:54.669542Z, 25408
2022-09-17T13:58:54.694542Z, 25558
2022-09-17T13:58:54.719542Z, 24264
2022-09-17T13:58:54.744542Z, 26035
2022-09-17T13:58:54.769542Z, 25995
2022-09-17T13:58:54.794542Z, 24647
2022-09-17T13:58:54.819542Z, 26233
2022-09-17T13:58:54.844542Z, 25492
2022-09-17T13:58:54.869542Z, 24904
2022-09-17T13:58:54.894542Z, 26681
2022-09-17T13:58:54.919542Z, 25742
2022-09-17T13:58:54.944542Z, 25104
2022-09-17T13:58:54.969542Z, 25592
2022-09-17T13:58:54.994542Z, 25210
2022-09-17T13:58:55.019542Z, 25951
2022-09-17T13:58:55.044542Z, 25509
2022-09-17T13:58:55.069542Z, 25279
2022-09-17T13:58:55.094542Z, 25472
2022-09-17T13:58:55.119542Z, 24691
2022-09-17T13:58:55.144542Z, 24861
2022-09-17T13:58:55.169542Z, 24035
2022-09-17T13:58:55.194542Z, 24446
2022-09-17T13:58:55.219542Z, 24660
2022-09-17T13:58:55.244542Z, 24233
2022-09-17T13:58:55.269542Z, 25061
2022-09-17T13:58:55.294542Z, 24067
2022-09-17T13:58:55.319542Z, 25011
2022-09-17T13:58:55.344542Z, 25103
2022-09-17T13:58:55.369542Z, 22960
2022-09-17T13:58:55.394542Z, 24011
2022-09-17T13:58:55.419542Z, 25062
2022-09-17T13:58:55.444542Z, 23707
2022-09-17T13:58:55.469542Z, 22064
2022-09-17T13:58:55.494542Z, 22674
2022-09-17T13:58:55.519542Z, 24007
2022-09-17T13:58:55.544542Z, 22954
2022-09-17T13:58:55.569542Z, 22314
2022-09-17T13:58:55.594542Z, 23057
2022-09-17T13:58:55.619542Z, 22255
2022-09-17T13:58:55.644542Z, 22461
2022-09-17T13:58:55.669542Z, 22614
2022-09-17T13:58:55.694542Z, 21546
2022-09-17T13:58:55.719542Z, 22023
2022-09-17T13:58:55.744542Z, 20827
2022-09-17T13:58:55.769542Z, 20308
2022-09-17T13:58:55.794542Z, 21271
2022-09-17T13:58:55.819542Z, 19833
2022-09-17T13:58:55.844542Z, 19306
2022-09-17T13:58:55.869542Z, 18762
2022-09-17T13:58:55.894542Z, 19021
2022-09-17T13:58:55.919542Z, 20038
2022-09-17T13:58:55.944542Z, 18003
2022-09-17T13:58:55.969542Z, 19146
2022-09-17T13:58:55.994542Z, 19305
2022-09-17T13:58:56.019542Z, 16732
2022-09-17T13:58:56.044542Z, 19321
2022-09-17T13:58:56.069542Z, 18389
2022-09-17T13:58:56.094542Z, 15982
2022-09-17T13:58:56.119542Z, 18674
2022-09-17T13:58:56.144542Z, 18431
2022-09-17T13:58:56.169542Z, 17658
2022-09-17T13:58:56.194542Z, 17097
2022-09-17T13:58:56.219542Z, 16310
2022-09-17T13:58:56.244542Z, 18341
2022-09-17T13:58:56.269542Z, 17247
2022-09-17T13:58:56.294542Z, 16551
2022-09-17T13:58:56.319542Z, 16715
2022-09-17T13:58:56.344542Z, 16071
2022-09-17T13:58:56.369542Z, 18397
2022-09-17T13:58:56.394542Z, 16073
2022-09-17T13:58:56.419542Z, 14999
2022-09-17T13:58:56.444542Z, 16657
2022-09-17T13:58:56.469542Z, 13876
2022-09-17T13:58:56.494542Z, 15091
2022-09-17T13:58:56.519542Z, 15646
2022-09-17T13:58:56.544542Z, 13800
2022-09-17T13:58:56.569542Z, 14335
2022-09-17T13:58:56.594542Z, 14318
2022-09-17T13:58:56.619542Z, 15340
2022-09-17T13:58:56.644542Z, 14171
2022-09-17T13:58:56.669542Z, 12963
2022-09-17T13:58:56.694542Z, 14726
2022-09-17T13:58:56.719542Z, 13475
2022-09-17T13:58:56.744542Z, 13034
2022-09-17T13:58:56.769542Z, 13828
2022-09-17T13:58:56.794542Z, 10996
2022-09-17T13:58:56.819542Z, 12096
2022-09-17T13:58:56.844542Z, 13423
2022-09-17T13:58:56.869542Z, 10303
2022-09-17T13:58:56.894542Z, 11782
2022-09-17T13:58:56.919542Z, 12355
2022-09-17T13:58:56.944542Z, 11048
2022-09-17T13:58:56.969542Z, 11685
2022-09-17T13:58:56.994542Z, 10177
2022-09-17T13:58:57.019542Z, 11175
2022-09-17T13:58:57.044542Z, 11811
2022-09-17T13:58:57.069542Z, 9456
2022-09-17T13:58:57.094542Z, 10941
2022-09-17T13:58:57.119542Z, 10759
2022-09-17T13:58:57.144542Z, 9200
2022-09-17T13:58:57.169542Z, 10578
2022-09-17T13:58:57.194542Z, 10741
2022-09-17T13:58:57.219542Z, 10846
2022-09-17T13:58:57.244542Z, 8473
2022-09-17T13:58:57.269542Z, 8513
2022-09-17T13:58:57.294542Z, 10804
2022-09-17T13:58:57.319542Z, 9287
2022-09-17T13:58:57.344542Z, 9842
2022-09-17T13:58:57.369542Z, 8258
2022-09-17T13:58:57.394542Z, 7425
2022-09-17T13:58:57.419542Z, 9210
2022-09-17T13:58:57.444542Z, 8192
2022-09-17T13:58:57.469542Z, 8322
2022-09-17T13:58:57.494542Z, 6692
2022-09-17T13:58:57.519542Z, 7522
2022-09-17T13:58:57.544542Z, 8905
2022-09-17T13:58:57.569542Z, 5999
2022-09-17T13:58:57.594542Z, 6820
2022-09-17T13:58:57.619542Z, 6688
2022-09-17T13:58:57.644542Z, 6493
2022-09-17T13:58:57.669542Z, 6718
2022-09-17T13:58:57.694542Z, 4486
2022-09-17T13:58:57.719542Z, 5462
2022-09-17T13:58:57.744542Z, 5868
2022-09-17T13:58:57.769542Z, 4009
2022-09-17T13:58:57.794542Z, 4621
2022-09-17T13:58:57.819542Z, 5614
2022-09-17T13:58:57.844542Z, 3303
2022-09-17T13:58:57.869542Z, 3275
2022-09-17T13:58:57.894542Z, 5249
2022-09-17T13:58:57.919542Z, 3614
2022-09-17T13:58:57.944542Z, 3268
2022-09-17T13:58:57.969542Z, 4502
2022-09-17T13:58:57.994542Z, 3028
2022-09-17T13:58:58.019542Z, 2716
2022-09-17T13:58:58.044542Z, 3676
2022-09-17T13:58:58.069542Z, 1508
2022-09-17T13:58:58.094542Z, 900
2022-09-17T13:58:58.119542Z, 1480
2022-09-17T13:58:58.144542Z, 605
2022-09-17T13:58:58.169542Z, 1721
2022-09-17T13:58:58.194542Z, 415
2022-09-17T13:58:58.219542Z, -1250
2022-09-17T13:58:58.244542Z, 1298
2022-09-17T13:58:58.269542Z, 1123
2022-09-17T13:58:58.294542Z, -1263
2022-09-17T13:58:58.319542Z, -103
2022-09-17T13:58:58.344542Z, 356
2022-09-17T13:58:58.369542Z, -580
2022-09-17T13:58:58.394542Z, 343
2022-09-17T13:58:58.419542Z, -347
2022-09-17T13:58:58.444542Z, -996
2022-09-17T13:58:58.469542Z, -899
2022-09-17T13:58:58.494542Z, -1451
2022-09-17T13:58:58.519542Z, -1447
2022-09-17T13:58:58.544542Z, -2283
2022-09-17T13:58:58.569542Z, -1877
2022-09-17T13:58:58.594542Z, -1371
2022-09-17T13:58:58.619542Z, -2061
2022-09-17T13:58:58.644542Z, -1764
2022-09-17T13:58:58.669542Z, -3000
2022-09-17T13:58:58.694542Z, -2913
2022-09-17T13:58:58.719542Z, -2456
2022-09-17T13:58:58.744542Z, -4150
2022-09-17T13:58:58.769542Z, -2735
2022-09-17T13:58:58.794542Z, -3762
2022-09-17T13:58:58.819542Z, -4986
2022-09-17T13:58:58.844542Z, -2966
2022-09-17T13:58:58.869542Z, -5401
2022-09-17T13:58:58.894542Z, -4917
2022-09-17T13:58:58.919542Z, -3260
2022-09-17T13:58:58.944542Z, -6073
2022-09-17T13:58:58.969542Z, -5367
2022-09-17T13:58:58.994542Z, -5500
2022-09-17T13:58:59.019542Z, -5608
2022-09-17T13:58:59.044542Z, -4769
2022-09-17T13:58:59.069542Z, -6894
2022-09-17T13:58:59.094542Z, -5138
2022-09-17T13:58:59.119542Z, -6205
2022-09-17T13:58:59.144542Z, -7702
2022-09-17T13:58:59.169542Z, -5646
2022-09-17T13:58:59.194542Z, -8071
2022-09-17T13:58:59.219542Z, -6976
2022-09-17T13:58:59.244542Z, -6146
2022-09-17T13:58:59.269542Z, -8014
2022-09-17T13:58:59.294542Z, -7466
2022-09-17T13:58:59.319542Z, -8411
2022-09-17T13:58:59.344542Z, -7796
2022-09-17T13:58:59.369542Z, -8010
2022-09-17T13:58:59.394542Z, -9021
2022-09-17T13:58:59.419542Z, -8025
2022-09-17T13:58:59.444542Z, -8413
2022-09-17T13:58:59.469542Z, -7975
2022-09-17T13:58:59.494542Z, -8698
2022-09-17T13:58:59.519542Z, -10317
2022-09-17T13:58:59.544542Z, -8488
2022-09-17T13:58:59.569542Z, -9324
2022-09-17T13:58:59.594542Z, -10452
2022-09-17T13:58:59.619542Z, -9622
2022-09-17T13:58:59.644542Z, -11430
2022-09-17T13:58:59.669542Z, -10302
2022-09-17T13:58:59.694542Z, -10898
2022-09-17T13:58:59.719542Z, -11567
2022-09-17T13:58:59.744542Z, -9303
2022-09-17T13:58:59.769542Z, -12136
2022-09-17T13:58:59.794542Z, -11520
2022-09-17T13:58:59.819542Z, -9530
2022-09-17T13:58:59.844542Z, -11960
2022-09-17T13:58:59.869542Z, -11469
2022-09-17T13:58:59.894542Z, -10820
2022-09-17T13:58:59.919542Z, -11107
2022-09-17T13:58:59.944542Z, -10471
2022-09-17T13:58:59.969542Z, -11945
2022-09-17T13:58:59.994542Z, -11443
2022-09-17T13:59:00.019542Z, -10326
2022-09-17T13:59:00.044542Z, -11731
2022-09-17T13:59:00.069542Z, -11567
2022-09-17T13:59:00.094542Z, -12082
2022-09-17T13:59:00.119542Z, -11565
2022-09-17T13:59:00.144542Z, -10915
2022-09-17T13:59:00.169542Z, -12125
2022-09-17T13:59:00.194542Z, -10464
2022-09-17T13:59:00.219542Z, -11918
2022-09-17T13:59:00.244542Z, -12450
2022-09-17T13:59:00.269542Z, -9107
2022-09-17T13:59:00.294542Z, -11074
2022-09-17T13:59:00.319542Z, -11356
2022-09-17T13:59:00.344542Z, -11681
2022-09-17T13:59:00.369542Z, -12294
2022-09-17T13:59:00.394542Z, -9910
2022-09-17T13:59:00.419542Z, -12523
2022-09-17T13:59:00.444542Z, -12250
2022-09-17T13:59:00.469542Z, -9616
2022-09-17T13:59:00.494542Z, -11100
2022-09-17T13:59:00.519542Z, -11286
2022-09-17T13:59:00.544542Z, -10657
2022-09-17T13:59:00.569542Z, -10534
2022-09-17T13:59:00.594542Z, -11571
2022-09-17T13:59:00.619542Z, -11582
2022-09-17T13:59:00.644542Z, -9829
2022-09-17T13:59:00.669542Z, -10084
2022-09-17T13:59:00.694542Z, -10275
2022-09-17T13:59:00.719542Z, -11239
2022-09-17T13:59:00.744542Z, -11843
2022-09-17T13:59:00.769542Z, -9202
2022-09-17T13:59:00.794542Z, -9633
2022-09-17T13:59:00.819542Z, -11136
2022-09-17T13:59:00.844542Z, -9973
2022-09-17T13:59:00.869542Z, -10090
2022-09-17T13:59:00.894542Z, -9644
2022-09-17T13:59:00.919542Z, -9425
2022-09-17T13:59:00.944542Z, -10841
2022-09-17T13:59:00.969542Z, -8881
2022-09-17T13:59:00.994542Z, -8369
2022-09-17T13:59:01.019542Z, -10593
2022-09-17T13:59:01.044542Z, -8731
2022-09-17T13:59:01.069542Z, -8553
2022-09-17T13:59:01.094542Z, -9516
2022-09-17T13:59:01.119542Z, -8494
2022-09-17T13:59:01.144542Z, -8902
2022-09-17T13:59:01.169542Z, -8936
2022-09-17T13:59:01.194542Z, -9356
2022-09-17T13:59:01.219542Z, -8735
2022-09-17T13:59:01.244542Z, -8205
2022-09-17T13:59:01.269542Z, -9442
2022-09-17T13:59:01.294542Z, -9107
2022-09-17T13:59:01.319542Z, -8908
2022-09-17T13:59:01.344542Z, -8257
2022-09-17T13:59:01.369542Z, -7217
2022-09-17T13:59:01.394542Z, -9260
2022-09-17T13:59:01.419542Z, -9483
2022-09-17T13:59:01.444542Z, -6517
2022-09-17T13:59:01.469542Z, -7756
2022-09-17T13:59:01.494542Z, -8719
2022-09-17T13:59:01.519542Z, -7895
2022-09-17T13:59:01.544542Z, -8712
2022-09-17T13:59:01.569542Z, -8207
2022-09-17T13:59:01.594542Z, -8927
2022-09-17T13:59:01.619542Z, -8421
2022-09-17T13:59:01.644542Z, -7995
2022-09-17T13:59:01.669542Z, -9947
2022-09-17T13:59:01.694542Z, -8624
2022-09-17T13:59:01.719542Z, -8195
2022-09-17T13:59:01.744542Z, -8677
2022-09-17T13:59:01.769542Z, -7544
2022-09-17T13:59:01.794542Z, -8381
2022-09-17T13:59:01.819542Z, -8150
2022-09-17T13:59:01.844542Z, -7274
2022-09-17T13:59:01.869542Z, -7665
2022-09-17T13:59:01.894542Z, -6579
2022-09-17T13:59:01.919542Z, -5735
2022-09-17T13:59:01.944542Z, -5473
2022-09-17T13:59:01.969542Z, -5768
2022-09-17T13:59:01.994542Z, -6179
2022-09-17T13:59:02.019542Z, -5200
2022-09-17T13:59:02.044542Z, -5055
2022-09-17T13:59:02.069542Z, -4803
2022-09-17T13:59:02.094542Z, -6569
2022-09-17T13:59:02.119542Z, -6514
2022-09-17T13:59:02.144542Z, -3217
2022-09-17T13:59:02.169542Z, -5718
2022-09-17T13:59:02.194542Z, -5933
2022-09-17T13:59:02.219542Z, -4515
2022-09-17T13:59:02.244542Z, -6785
2022-09-17T13:59:02.269542Z, -4882
2022-09-17T13:59:02.294542Z, -5054
2022-09-17T13:59:02.319542Z, -6071
2022-09-17T13:59:02.344542Z, -3654
2022-09-17T13:59:02.369542Z, -6942
2022-09-17T13:59:02.394542Z, -6999
2022-09-17T13:59:02.419542Z, -3732
2022-09-17T13:59:02.444542Z, -6515
2022-09-17T13:59:02.469542Z, -4776
2022-09-17T13:59:02.494542Z, -4011
2022-09-17T13:59:02.519542Z, -6499
2022-09-17T13:59:02.544542Z, -4648
2022-09-17T13:59:02.569542Z, -3198
2022-09-17T13:59:02.594542Z, -3153
2022-09-17T13:59:02.619542Z, -5773
2022-09-17T13:59:02.644542Z, -4998
2022-09-17T13:59:02.669542Z, -2661
2022-09-17T13:59:02.694542Z, -4314
2022-09-17T13:59:02.719542Z, -3575
2022-09-17T13:59:02.744542Z, -3796
2022-09-17T13:59:02.769542Z, -3573
2022-09-17T13:59:02.794542Z, -1607
2022-09-17T13:59:02.819542Z, -3433
2022-09-17T13:59:02.844542Z, -2891
2022-09-17T13:59:02.869542Z, -1772
2022-09-17T13:59:02.894542Z, -3114
2022-09-17T13:59:02.919542Z, -897
2022-09-17T13:59:02.944542Z, -960
2022-09-17T13:59:02.969542Z, -1961
2022-09-17T13:59:02.994542Z, -1305
2022-09-17T13:59:03.019542Z, -2452
2022-09-17T13:59:03.044542Z, -135
2022-09-17T13:59:03.069542Z, 434
2022-09-17T13:59:03.094542Z, -1180
2022-09-17T13:59:03.119542Z, 1045
2022-09-17T13:59:03.144542Z, 256
2022-09-17T13:59:03.169542Z, -324
2022-09-17T13:59:03.194542Z, 2877
2022-09-17T13:59:03.219542Z, 2035
2022-09-17T13:59:03.244542Z, 1141
2022-09-17T13:59:03.269542Z, 2296
2022-09-17T13:59:03.294542Z, 2557
2022-09-17T13:59:03.319542Z, 2518
2022-09-17T13:59:03.344542Z, 1693
2022-09-17T13:59:03.369542Z, 2404
2022-09-17T13:59:03.394542Z, 1497
2022-09-17T13:59:03.419542Z, 1924
2022-09-17T13:59:03.444542Z, 3883
2022-09-17T13:59:03.469542Z, 2726
2022-09-17T13:59:03.494542Z, 4156
2022-09-17T13:59:03.519542Z, 3424
2022-09-17T13:59:03.544542Z, 3043
2022-09-17T13:59:03.569542Z, 5929
2022-09-17T13:59:03.594542Z, 2985
2022-09-17T13:59:03.619542Z, 2676
2022-09-17T13:59:03.644542Z, 4233
2022-09-17T13:59:03.669542Z, 2185
2022-09-17T13:59:03.694542Z, 3568
2022-09-17T13:59:03.719542Z, 3376
2022-09-17T13:59:03.744542Z, 3230
2022-09-17T13:59:03.769542Z, 3955
2022-09-17T13:59:03.794542Z, 1061
2022-09-17T13:59:03.819542Z, 2844
2022-09-17T13:59:03.844542Z, 3783
2022-09-17T13:59:03.869542Z, 1651
2022-09-17T13:59:03.894542Z, 4174
2022-09-17T13:59:03.919542Z, 3937
2022-09-17T13:59:03.944542Z, 2775
2022-09-17T13:59:03.969542Z, 4217
2022-09-17T13:59:03.994542Z, 3593
2022-09-17T13:59:04.019542Z, 4056
2022-09-17T13:59:04.044542Z, 4102
2022-09-17T13:59:04.069542Z, 2912
2022-09-17T13:59:04.094542Z, 3167
2022-09-17T13:59:04.119542Z, 3186
2022-09-17T13:59:04.144542Z, 4001
2022-09-17T13:59:04.169542Z, 3418
2022-09-17T13:59:04.194542Z, 1897
2022-09-17T13:59:04.219542Z, 2979
2022-09-17T13:59:04.244542Z, 2313
2022-09-17T13:59:04.269542Z, 2323
2022-09-17T13:59:04.294542Z, 3424
2022-09-17T13:59:04.319542Z, 1790
2022-09-17T13:59:04.344542Z, 2760
2022-09-17T13:59:04.369542Z, 2880
2022-09-17T13:59:04.394542Z, 2369
2022-09-17T13:59:04.419542Z, 4284
2022-09-17T13:59:04.444542Z, 2233
2022-09-17T13:59:04.469542Z, 1883
2022-09-17T13:59:04.494542Z, 2839
2022-09-17T13:59:04.519542Z, 2533
2022-09-17T13:59:04.544542Z, 4151
2022-09-17T13:59:04.569542Z, 2484
2022-09-17T13:59:04.594542Z, 2614
2022-09-17T13:59:04.619542Z, 3123
2022-09-17T13:59:04.644542Z, 1755
2022-09-17T13:59:04.669542Z, 4403
2022-09-17T13:59:04.694542Z, 4266
2022-09-17T13:59:04.719542Z, 3183
2022-09-17T13:59:04.744542Z, 3318
2022-09-17T13:59:04.769542Z, 2592
2022-09-17T13:59:04.794542Z, 4295
2022-09-17T13:59:04.819542Z, 3440
2022-09-17T13:59:04.844542Z, 2929
2022-09-17T13:59:04.869542Z, 5104
2022-09-17T13:59:04.894542Z, 2768
2022-09-17T13:59:04.919542Z, 2176
2022-09-17T13:59:04.944542Z, 3005
2022-09-17T13:59:04.969542Z, 2028
